id,A1,A2,A3,A4,A5,A6,A7,A8
46060,49,9,67,12,93,23,69,24
21848,60,29,88,63,74,94,9,15
41600,84,3,61,59,99,18,35,8
37588,5,8,98,64,28,4,75,91
20144,57,38,87,65,21,38,53,40
40834,75,70,31,50,3,83,8,16
12505,7,91,31,64,26,47,45,0
29744,61,88,31,56,55,33,42,15
39721,36,51,32,95,25,84,87,43
22785,24,3,30,58,92,90,75,74
43952,95,91,46,79,96,85,8,62
27807,47,86,84,41,62,13,58,98
3535,2,39,48,2,4,87,31,23
924,30,14,97,18,22,81,68,65
6978,63,45,80,81,41,36,58,89
31678,82,96,58,73,18,70,55,58
39490,49,70,18,57,27,25,33,72
14251,13,99,65,62,63,52,74,13
26655,82,99,40,28,75,93,9,56
21240,6,53,92,32,69,12,79,56
7249,25,97,46,51,44,66,8,82
40743,41,55,52,77,38,73,31,49
3900,71,70,94,87,1,81,31,3
44037,73,82,71,59,93,31,66,91
30194,48,40,31,97,90,36,56,54
12250,36,95,59,91,62,53,49,24
36985,76,66,37,4,11,21,41,47
18321,0,82,99,50,16,39,98,73
47347,68,31,20,94,58,92,17,15
15701,58,55,86,1,5,76,86,4
36690,83,67,78,44,96,74,13,46
40347,25,7,82,10,56,43,70,19
30672,25,98,51,83,91,56,0,2
46114,90,54,49,80,71,98,56,47
17331,57,32,14,47,21,81,9,24
33516,62,36,85,42,32,32,6,97
36388,99,63,10,50,32,8,21,50
16931,6,50,27,92,75,32,48,63
35122,37,82,58,74,72,53,45,20
4711,33,29,55,81,54,79,43,82
36694,40,69,64,31,12,48,51,36
20747,95,3,41,28,38,59,67,40
19719,57,71,65,35,7,23,19,61
34994,59,58,51,95,32,60,64,85
4292,29,34,98,64,11,17,19,67
24289,30,68,19,85,70,52,8,35
15477,42,39,28,63,67,81,61,44
41275,38,11,46,32,55,17,20,84
5307,42,11,3,63,16,76,67,57
24181,27,8,47,32,85,97,28,18
5722,71,96,35,46,95,3,8,24
1990,43,15,79,98,25,41,68,23
19146,24,25,91,25,11,47,97,53
40285,47,27,90,26,46,84,10,55
17329,35,71,5,76,25,31,41,14
9457,41,92,72,10,13,71,24,28
49024,65,66,46,83,4,10,98,27
39031,10,25,19,32,49,8,83,24
49314,33,41,81,56,42,43,71,60
48709,70,47,32,56,60,50,1,26
41665,21,82,55,55,97,42,84,59
36510,9,47,94,64,20,44,30,41
17423,4,97,77,90,73,52,49,5
8634,38,10,72,36,58,19,0,27
17641,55,51,83,11,3,81,47,92
14275,63,55,26,81,43,76,88,11
38526,84,0,17,20,22,15,98,51
12272,34,13,66,84,79,33,83,39
33394,76,14,58,9,72,31,28,85
16836,38,42,2,85,75,52,99,19
3475,25,57,11,25,70,84,2,10
23887,12,41,87,34,40,66,95,95
38608,96,87,74,26,93,72,97,17
45124,51,42,39,87,68,25,88,38
24106,18,79,70,10,44,57,29,7
2123,17,20,14,5,6,66,20,21
38650,5,58,63,10,30,70,22,24
35943,66,51,67,28,93,76,57,12
49951,81,33,21,56,56,89,74,19
14654,9,91,70,99,32,13,62,95
27105,88,17,65,84,20,42,58,96
3292,55,85,72,43,59,13,85,14
27787,57,1,33,52,29,9,74,43
2411,54,61,59,26,68,88,70,1
18027,21,32,22,4,78,0,65,98
30243,11,13,70,95,91,72,82,6
5487,86,6,57,44,13,93,37,17
48909,53,47,86,74,22,7,3,59
24093,4,98,42,17,26,17,21,62
40586,47,19,12,85,76,55,94,86
33154,2,96,34,18,70,96,85,88
44011,85,4,55,91,41,1,74,77
12744,59,11,30,83,89,26,45,17
46542,54,3,87,66,42,54,19,23
42847,9,69,36,99,21,66,8,92
41452,42,35,50,40,51,33,54,98
22182,45,53,87,78,39,0,30,28
47733,53,52,46,44,4,51,49,92
43794,6,3,39,6,68,81,96,64
1229,54,12,46,51,61,22,67,83
41598,35,97,80,11,19,28,93,74
10626,37,99,89,90,10,28,7,83
26839,73,70,74,37,8,47,86,76
23334,7,35,53,0,77,35,88,47
11658,93,99,48,63,74,94,75,50
16700,97,64,36,34,19,40,2,3
7923,33,91,98,76,75,14,12,56
38638,59,62,85,92,29,70,25,77
37059,79,27,30,49,80,31,99,58
43826,38,77,98,78,42,46,63,97
8928,97,70,79,12,86,91,87,21
35029,52,58,97,80,64,37,13,33
7448,81,21,22,65,8,7,73,34
20500,96,33,55,48,14,77,55,49
26711,0,34,39,58,75,94,87,58
39501,15,35,28,18,89,9,38,63
26110,46,84,25,82,86,64,95,8
19588,91,53,33,99,50,76,38,51
25160,92,12,22,66,55,68,31,10
19054,73,40,57,68,17,72,86,85
38433,62,38,6,81,16,16,39,30
36947,1,9,3,0,14,60,32,95
9181,78,74,10,59,55,0,81,72
38913,23,41,30,3,49,91,96,3
14007,11,21,56,14,10,70,66,48
25311,46,28,66,47,21,35,28,51
21575,49,78,43,99,96,74,63,98
30258,11,61,13,44,57,52,56,50
16536,29,68,79,6,22,25,37,69
22271,32,97,44,5,11,37,79,23
37966,50,97,71,40,55,61,72,46
2035,42,19,1,89,65,18,17,43
45632,56,24,88,89,83,84,21,23
3718,76,15,16,76,10,85,83,94
48123,56,59,74,74,68,11,8,36
48506,9,64,76,54,4,74,85,26
24536,52,49,16,45,56,94,52,66
46188,24,28,33,51,15,61,38,74
44158,48,95,99,19,37,93,55,22
41122,78,67,14,45,47,66,48,19
19344,34,19,18,85,25,36,37,47
11487,8,99,14,47,72,0,48,67
48268,2,75,56,59,45,30,41,35
25335,99,37,78,58,49,14,97,89
10630,43,98,26,86,31,3,5,32
32271,54,60,87,26,87,86,59,17
36288,46,91,27,71,97,35,59,76
46529,63,42,57,53,39,25,26,70
6440,30,77,81,28,70,30,86,67
40554,6,30,17,26,53,71,98,5
17808,21,83,92,59,12,26,21,39
517,30,13,23,98,17,86,59,7
14884,41,53,90,33,3,71,13,46
45499,85,73,83,73,95,28,29,23
4330,78,14,76,46,65,19,33,31
9578,86,24,24,69,94,35,67,86
19567,13,34,80,4,4,52,1,18
28401,63,11,6,42,75,99,14,11
38796,11,16,20,8,15,76,6,71
33759,1,27,50,89,60,96,72,65
27559,0,78,27,7,0,96,58,43
38007,94,84,38,85,3,44,81,93
13446,5,82,90,7,4,12,35,88
9942,18,40,77,77,24,3,54,73
791,46,94,99,86,85,87,75,1
2695,2,18,26,57,44,49,37,91
19422,90,0,34,36,41,59,48,71
7789,2,97,79,6,87,82,70,84
14583,57,96,45,48,4,53,14,43
49178,21,74,58,7,68,6,87,99
22278,77,38,95,14,10,56,66,17
40849,49,53,99,61,90,14,65,61
930,27,58,29,12,25,91,80,35
34894,38,42,26,97,24,98,80,45
35131,89,68,99,77,55,9,6,4
5406,55,49,33,92,11,16,21,96
27720,77,11,87,64,94,27,79,13
28585,55,69,18,59,98,30,65,3
21908,56,39,30,27,11,19,70,23
42993,9,15,99,31,26,52,69,39
3546,45,33,54,85,57,39,75,68
2703,7,17,80,26,52,88,28,23
29366,23,7,15,56,77,26,27,9
43071,10,55,0,46,8,92,44,53
10656,25,92,26,13,20,42,26,31
34157,27,81,31,39,66,60,11,17
17597,6,65,55,86,27,19,4,10
15099,37,41,17,52,90,5,90,69
7728,93,38,60,50,16,92,87,87
7711,53,23,21,40,31,29,97,11
18857,0,94,66,68,80,49,46,84
36972,40,98,99,84,99,23,93,22
42311,95,35,82,50,59,96,25,31
175,80,98,89,43,9,30,80,2
12437,98,7,17,53,2,17,89,48
12344,81,87,83,28,6,30,6,7
16082,57,80,70,27,38,83,79,20
18568,84,6,34,65,91,42,27,35
1151,5,95,11,89,97,2,78,65
11250,37,89,55,12,29,96,8,38
33963,14,44,51,35,97,52,1,87
16785,5,14,60,95,90,72,80,9
14290,3,51,82,62,97,76,6,81
41845,5,10,90,39,35,40,75,87
10410,62,99,46,25,4,91,17,19
17055,69,66,93,76,65,73,64,36
25344,19,89,34,16,25,28,49,9
28757,83,56,84,91,38,24,78,9
20906,6,29,36,60,23,64,67,63
21948,41,9,90,85,53,54,82,87
19252,72,6,85,19,99,50,7,1
42227,30,24,79,63,60,17,96,79
6404,85,21,55,33,27,58,95,76
37311,60,68,38,71,38,44,35,74
9394,69,55,71,17,42,36,7,52
36677,94,86,96,78,56,64,0,56
12680,93,12,55,24,43,22,20,68
27462,73,41,82,43,29,81,4,28
14448,57,86,28,22,54,31,41,95
32582,26,20,60,49,46,73,1,79
32007,74,55,5,62,99,4,6,47
24281,57,26,49,86,62,20,11,4
5172,95,86,88,65,86,79,53,56
29205,33,62,31,11,36,23,0,40
27037,39,66,51,90,54,97,24,84
47488,2,16,26,73,48,73,80,96
41434,33,22,83,51,36,88,9,98
33155,77,5,99,73,97,19,6,40
6833,61,32,17,71,79,24,99,15
41669,38,32,91,8,65,46,63,74
27811,52,31,70,48,76,72,78,23
42085,6,3,15,43,88,9,20,43
19330,37,81,11,52,14,5,39,39
18720,34,89,96,21,2,2,91,39
40101,92,59,80,6,69,30,88,70
39867,43,76,21,44,93,78,96,20
24934,23,98,56,76,21,39,24,73
5339,14,74,32,33,18,88,67,44
41886,7,35,39,94,62,57,21,76
34044,11,42,69,7,45,7,54,28
42466,47,23,42,97,47,48,34,24
1198,93,65,79,43,99,87,94,80
3988,38,10,5,63,2,78,35,78
107,32,6,34,23,19,42,5,64
5050,71,40,83,78,93,11,85,47
32788,31,21,45,78,18,99,9,88
205,17,10,35,45,36,68,8,8
7684,58,90,36,80,75,26,38,43
48675,97,98,9,29,9,29,70,75
12487,63,35,78,75,7,93,58,49
25164,61,27,47,80,17,57,73,89
31106,44,35,27,81,55,13,76,72
38305,46,22,47,15,51,83,18,61
29363,57,45,72,95,22,41,80,90
3989,86,59,15,96,11,94,18,12
32919,63,39,70,4,3,50,77,1
16559,30,85,46,72,29,42,45,98
39466,55,24,90,46,2,99,61,85
44135,4,98,86,31,17,80,43,37
23352,61,59,74,55,18,93,30,92
6426,43,52,39,83,17,85,97,39
41972,98,6,51,79,21,61,10,95
34736,74,89,0,20,44,71,10,87
678,29,50,37,75,28,45,18,86
45343,57,85,0,36,53,11,27,95
34695,49,47,79,42,88,58,44,58
48560,83,56,51,94,74,3,22,23
21633,27,6,68,44,5,73,58,81
5534,41,83,75,58,68,59,63,62
15343,83,65,9,39,9,28,74,15
24756,64,24,37,30,77,17,76,67
16712,40,75,13,89,21,80,11,40
28563,47,18,4,63,4,57,37,78
37682,9,25,2,68,3,64,1,23
41378,84,18,47,16,9,46,28,55
46468,37,87,46,7,78,10,33,89
16520,43,48,22,21,10,5,49,3
48607,86,21,89,93,55,54,76,72
4476,56,67,38,71,87,43,91,67
10122,93,90,6,16,27,6,71,24
16588,63,33,14,51,59,89,12,98
15398,60,2,4,90,49,92,72,83
2167,38,61,58,63,31,65,73,61
34083,90,1,83,49,25,80,25,24
32893,15,99,43,10,70,31,93,58
42147,39,96,73,31,64,91,51,77
26051,79,15,17,36,48,8,97,40
27998,69,98,15,75,49,21,43,31
26148,68,19,95,70,16,21,65,56
9358,94,90,98,19,47,23,31,79
14816,95,3,41,33,98,89,82,61
18784,29,87,22,48,1,34,70,83
42482,12,25,76,74,44,96,38,42
29000,64,70,66,28,25,43,0,34
27970,52,85,24,95,79,16,7,22
24845,96,61,14,30,49,82,34,44
47589,51,57,12,53,31,76,69,85
34922,81,37,79,53,98,43,74,41
7879,5,1,61,87,33,10,34,97
47511,58,23,38,77,63,35,14,60
24379,43,98,21,12,58,12,92,61
23880,20,84,1,70,34,79,56,96
49769,22,51,79,36,56,48,67,42
40857,88,26,35,58,42,79,88,83
6209,98,8,47,24,28,49,68,49
24676,56,28,24,73,20,68,69,6
7885,7,68,98,65,88,42,45,30
15789,95,36,22,96,27,75,78,42
6410,44,92,18,84,15,57,56,8
25442,21,43,99,77,9,43,68,6
24347,21,23,76,24,54,5,20,13
752,4,22,16,30,44,19,29,15
33113,72,20,52,58,90,7,55,39
26598,75,39,2,47,81,65,13,42
15924,71,32,74,89,74,34,51,43
39093,41,37,7,84,19,59,23,10
20869,90,46,45,91,54,11,71,19
40484,77,55,64,43,12,3,2,29
13276,84,44,83,78,44,23,17,87
34240,73,7,56,85,5,28,30,45
36231,37,23,22,80,64,32,35,85
21796,51,79,60,55,82,18,71,61
9454,63,44,47,53,88,63,54,77
46153,84,70,61,47,98,37,89,38
46257,75,20,48,40,33,16,84,89
1095,93,78,27,8,99,42,44,33
44931,90,61,45,8,45,10,47,92
30457,37,82,33,53,50,55,44,35
19852,3,96,63,60,6,34,82,33
31806,61,33,20,8,72,41,55,93
18258,40,19,36,15,21,45,66,31
39389,49,57,45,91,70,43,90,85
8841,6,45,87,98,65,61,70,2
44597,7,81,72,28,48,84,45,83
4772,7,55,50,96,70,46,11,34
20349,74,76,16,88,64,82,15,6
7864,48,40,99,45,34,67,3,92
16952,75,48,47,5,21,78,4,40
11624,29,94,50,4,21,41,78,92
6671,14,45,16,36,13,93,97,27
49412,57,42,0,63,27,80,3,9
34003,0,93,32,95,29,97,91,34
15081,23,81,5,32,89,69,40,88
15073,25,82,28,75,88,94,77,79
8134,72,90,78,24,28,10,86,80
17810,2,93,13,63,42,28,20,13
23033,41,82,9,51,64,3,73,42
36785,96,42,7,74,36,20,26,92
37352,39,88,60,14,76,83,92,8
32032,66,84,81,17,84,83,56,61
21198,96,67,33,0,52,14,6,60
23138,63,12,88,31,60,48,8,45
38901,64,10,86,95,71,77,11,76
627,35,48,16,43,13,72,77,8
28055,16,36,54,16,94,96,25,78
33647,62,69,39,50,48,30,21,29
19883,7,58,1,20,49,3,49,11
32887,75,13,0,58,32,2,10,44
13777,4,60,45,90,33,91,76,85
19067,33,94,0,70,87,74,34,55
42231,22,90,40,84,54,42,42,34
41792,13,32,89,55,32,14,38,6
31472,2,21,91,28,57,4,70,8
23072,91,54,40,51,77,45,60,60
4594,59,3,30,84,95,89,82,42
43343,42,59,45,63,32,66,62,91
21308,14,4,1,88,5,54,71,57
10847,42,47,86,56,82,58,47,27
33853,32,64,96,61,5,11,84,61
5081,53,51,84,85,80,88,13,5
24355,59,90,70,8,88,70,11,88
178,78,23,99,6,28,78,56,57
6723,85,55,93,7,36,57,74,69
18090,15,5,35,51,69,75,25,34
27113,53,68,24,92,12,27,1,20
19272,56,20,81,84,86,61,17,12
48518,2,97,50,37,71,11,28,72
43670,61,64,89,98,81,17,58,91
23007,17,79,10,93,21,66,21,29
512,49,3,13,3,8,42,59,79
21981,58,28,2,38,46,68,99,51
921,78,4,22,79,42,27,16,68
30719,49,39,0,78,21,9,35,95
33506,91,34,55,18,71,89,76,34
3174,5,27,17,96,2,23,98,81
12093,45,32,92,12,66,88,7,81
16157,22,43,50,92,21,76,33,95
7088,95,23,43,97,0,64,68,69
10287,56,63,85,98,42,52,14,65
49642,14,45,94,94,81,81,18,40
20775,7,23,41,80,73,96,9,58
30971,36,58,22,26,60,10,13,83
48298,68,99,91,49,16,17,99,59
18134,15,75,71,90,9,29,1,89
2655,10,74,8,43,48,86,11,8
22441,0,4,35,1,99,18,13,12
36377,93,44,82,90,29,79,92,69
14778,46,44,75,41,69,56,96,55
48668,0,1,92,98,84,4,69,16
42241,70,80,21,78,2,10,5,63
36054,31,60,29,66,73,3,96,38
13198,86,46,74,89,31,52,36,15
28468,3,41,14,54,48,39,6,22
8868,36,9,43,32,95,96,17,37
6282,17,38,36,9,5,36,71,70
27329,74,10,8,85,79,29,43,64
12747,44,93,99,72,30,35,95,92
20208,32,22,24,86,21,33,58,15
29719,45,43,67,17,41,60,36,28
35315,87,33,6,86,61,89,10,79
46771,49,27,23,76,87,48,70,34
31982,32,18,40,37,51,56,97,8
17304,87,88,85,22,52,61,21,49
30264,73,19,37,21,76,3,27,54
17021,49,67,82,36,34,49,24,66
1440,67,1,22,93,65,37,19,28
37797,12,56,30,86,97,47,83,75
22499,5,6,19,46,52,29,72,88
43743,88,36,67,57,6,93,17,76
39203,20,13,83,34,76,95,52,2
41762,72,9,34,60,10,12,94,94
45445,21,3,67,5,13,7,37,83
1270,34,49,9,41,65,46,2,51
15788,70,85,60,89,72,22,57,6
29099,69,92,91,50,64,83,69,7
34652,75,8,3,14,90,24,76,87
40337,48,96,98,59,67,41,75,20
22465,51,0,30,51,13,83,52,32
40227,2,95,56,13,93,46,64,35
12219,21,21,97,9,16,46,47,84
27075,33,41,61,76,81,97,58,16
36989,92,20,78,25,70,15,3,60
11019,82,7,49,17,78,3,11,66
10090,16,94,68,6,33,34,16,74
8651,22,4,54,32,67,84,70,39
24600,90,16,24,95,49,40,57,89
26175,15,1,43,14,91,96,91,14
20609,13,37,32,88,39,75,68,69
28477,90,76,26,27,64,67,49,11
49279,86,21,17,63,42,26,76,66
14505,12,56,34,66,80,41,37,31
34687,99,3,28,18,8,65,33,77
3138,80,0,43,90,30,89,16,93
42022,12,34,96,58,24,44,33,73
16479,19,43,75,2,72,88,44,0
47685,75,16,5,38,78,89,78,89
6429,84,36,60,7,17,52,18,28
11017,67,92,84,34,84,14,66,2
39808,82,2,45,70,15,11,75,77
39361,63,54,70,2,4,83,62,64
22227,5,42,87,69,51,33,61,94
1134,73,88,23,77,86,70,79,32
8961,42,62,36,81,58,66,55,59
17307,6,69,8,4,0,33,35,89
4137,71,27,68,40,36,71,92,12
2637,83,55,98,12,33,15,74,87
2332,49,3,98,44,32,92,11,54
44613,6,28,80,30,31,75,93,14
47418,5,30,77,95,80,51,21,4
41987,94,64,66,55,74,64,2,30
48854,15,44,64,85,49,87,3,50
21317,71,70,34,28,69,37,49,90
25057,29,34,65,76,35,70,60,63
20938,7,10,33,96,85,50,60,31
14983,55,16,62,87,75,83,64,43
13857,3,34,67,69,53,51,60,40
6497,64,90,91,22,70,90,96,35
3834,47,65,27,48,31,94,97,28
45409,0,14,12,33,44,91,31,65
15861,45,91,48,96,47,84,35,23
6312,73,46,0,38,20,27,99,50
40135,66,65,31,29,49,53,90,32
3403,48,28,48,49,59,12,31,42
22644,51,17,2,58,53,94,93,83
45563,20,57,58,93,87,81,42,93
39864,82,4,24,36,40,80,3,77
45395,85,35,14,73,40,80,38,64
34294,54,25,85,39,33,52,23,95
5745,76,38,81,54,74,93,78,28
24707,79,87,48,20,32,59,88,3
19303,69,55,65,75,63,97,16,41
24941,35,54,66,47,15,67,37,5
32289,31,98,10,41,41,42,5,95
25044,7,27,60,65,72,36,81,94
44542,30,52,98,62,83,19,6,41
4068,67,53,57,49,53,22,95,99
4522,9,55,11,94,24,63,92,96
8424,4,90,39,72,18,24,6,41
26926,22,66,8,63,98,53,56,37
22780,53,16,6,47,68,62,93,30
32810,31,14,17,70,79,12,92,31
25180,63,23,24,53,10,4,7,74
46278,78,28,81,69,68,62,37,76
13617,73,5,47,3,12,60,2,89
49577,57,62,83,93,78,16,33,55
42611,12,83,67,52,2,69,85,17
16797,69,83,58,15,63,13,40,68
6277,76,16,79,7,78,70,22,24
6091,60,73,58,81,26,3,98,28
11297,78,92,89,29,97,49,35,48
36401,34,52,11,33,35,88,96,50
32045,99,98,11,76,35,87,14,54
45031,5,78,21,86,67,38,90,34
23814,13,95,94,37,80,6,43,15
33404,18,13,29,23,10,85,31,9
4569,50,66,15,60,8,46,67,5
35450,49,50,65,96,62,25,45,89
27256,82,24,40,12,76,71,45,44
48004,99,76,48,38,51,18,18,81
7279,54,24,52,30,21,64,51,77
5051,96,58,0,29,39,34,73,20
41869,60,88,60,90,79,13,59,76
31965,86,58,8,69,61,35,23,45
34794,86,96,14,82,24,0,98,73
34857,15,79,89,73,32,39,80,48
13719,51,78,0,5,7,47,25,14
4232,41,25,80,5,36,30,92,59
16641,27,42,19,47,2,16,32,12
12356,91,1,37,72,31,4,66,81
5670,50,38,13,80,84,79,93,56
26405,64,46,90,63,33,96,61,35
6590,41,43,89,80,66,52,57,9
37122,18,52,71,8,57,65,39,25
41052,63,57,36,82,56,41,63,71
29529,98,52,79,17,89,63,64,9
1702,9,34,66,96,26,85,2,86
16481,40,35,77,85,69,8,10,56
19794,84,84,68,17,96,51,73,55
49288,94,81,41,48,33,54,30,57
1878,85,97,68,87,57,11,10,66
13103,14,88,13,65,54,69,30,79
46820,26,50,13,42,16,65,36,85
41294,61,29,33,20,24,50,20,7
2263,37,38,10,43,67,21,72,38
21723,49,81,64,35,51,18,87,74
9778,20,76,50,6,49,70,42,11
25443,94,92,1,10,31,41,28,68
2677,59,4,80,61,4,3,51,42
13394,19,11,15,79,34,32,75,10
12484,53,76,90,51,69,58,28,1
5705,73,32,51,48,54,78,27,28
19327,48,37,71,51,85,69,83,95
1871,26,50,11,66,19,46,16,93
11195,16,46,96,26,20,87,1,33
40498,49,1,17,71,1,56,91,33
37310,27,50,83,59,49,11,94,30
14885,43,82,25,8,62,7,30,78
32718,52,12,18,0,54,98,52,93
39776,39,8,71,32,92,13,52,61
11179,16,36,52,6,36,16,38,96
33007,67,44,35,3,5,18,10,33
5348,71,0,71,44,43,0,16,54
19987,44,59,86,37,13,19,26,60
35726,45,20,77,45,71,97,30,92
26217,34,16,47,80,19,59,90,2
19048,33,67,79,34,75,42,56,41
19767,91,65,29,99,60,92,8,61
38349,18,77,26,3,13,19,31,40
5179,13,36,63,56,77,92,82,80
38854,90,70,86,19,24,58,33,96
44431,70,52,23,98,61,61,86,3
19296,55,14,72,59,96,53,59,88
1865,80,35,72,23,85,72,32,60
11860,15,50,21,9,26,94,4,67
9717,97,41,80,10,14,41,45,84
33537,15,93,98,56,4,24,60,69
16540,87,93,81,87,60,63,86,71
10661,34,85,4,5,94,71,9,68
861,30,40,96,0,4,4,34,18
2389,52,93,38,63,83,50,43,40
31992,6,50,86,17,0,40,19,65
7224,52,38,82,12,9,78,63,98
29527,17,47,98,18,21,81,44,49
25563,53,4,47,86,47,3,26,18
41697,54,76,11,39,45,73,33,81
16543,22,61,81,39,14,3,77,16
47221,21,66,68,74,62,38,99,1
49015,86,49,59,29,48,6,18,75
40689,50,26,7,7,0,92,10,32
16146,45,24,14,5,32,91,19,83
45032,9,92,84,72,26,43,90,23
44332,89,72,42,57,95,53,78,32
22681,24,37,81,40,6,98,42,58
8302,49,16,83,69,0,0,29,22
3096,20,58,77,35,70,70,84,77
4217,2,88,81,6,54,37,37,87
43918,95,13,10,40,7,36,20,76
41431,9,14,88,22,54,68,79,99
34313,1,82,8,25,54,70,90,97
36997,87,28,78,32,7,40,57,25
19450,32,25,3,6,51,9,48,6
27576,27,91,41,1,7,39,91,42
34027,91,62,12,35,10,87,46,71
27900,74,7,12,28,3,13,62,96
48745,44,9,20,27,98,30,37,19
27594,94,19,24,4,66,40,32,31
48627,13,98,8,44,30,21,74,79
19613,42,62,6,84,94,94,24,91
18109,11,24,36,65,66,67,65,49
2111,83,25,85,47,15,19,82,15
44012,30,82,27,89,76,92,41,82
22886,79,36,61,25,12,27,51,93
14594,12,51,85,65,90,4,90,78
48112,18,17,16,53,16,60,31,49
10821,37,26,43,70,30,94,36,88
24306,32,60,30,94,37,3,45,18
16103,15,25,32,10,31,55,90,43
1356,19,11,92,48,59,32,49,37
26291,64,10,19,22,96,77,92,48
22653,27,87,96,42,76,38,68,82
9216,86,61,15,43,30,12,5,47
24640,44,80,58,80,9,87,42,66
4543,65,32,66,7,35,32,95,4
3136,25,73,3,60,17,70,77,62
47650,56,15,74,19,80,98,58,77
40451,34,23,84,10,62,23,36,30
2109,42,89,83,84,11,20,15,32
36754,1,25,23,61,13,29,88,35
28509,32,16,11,92,89,22,79,38
12837,42,50,31,63,21,14,86,52
49886,53,56,63,3,9,64,54,47
49477,21,30,52,79,86,74,39,56
27303,63,79,52,95,59,84,85,91
27090,17,94,87,26,90,39,24,79
11623,71,79,17,3,91,89,41,77
18848,29,15,58,48,14,39,45,72
898,16,71,19,35,1,21,23,96
20334,22,62,69,27,52,72,95,64
46604,67,22,87,47,17,0,76,45
37220,25,58,43,10,77,30,91,9
13297,92,42,64,44,68,95,43,93
44729,5,34,22,55,44,6,85,35
26158,54,42,14,66,88,45,5,81
12047,60,26,15,51,13,32,39,84
26624,57,92,46,83,92,64,32,2
25987,33,37,38,71,5,12,9,65
3098,0,15,39,4,8,13,33,9
33788,54,74,44,38,96,46,74,90
6141,1,97,94,84,74,55,40,2
43742,35,76,86,83,61,1,46,13
9391,27,75,78,99,72,53,39,51
4484,67,46,9,66,47,50,85,58
19247,1,70,84,36,21,65,37,79
2038,24,1,55,87,54,69,63,29
38063,38,75,41,28,12,51,12,7
48565,72,75,5,77,70,97,72,26
46700,5,55,99,52,47,13,68,8
19371,73,40,77,11,57,76,46,58
35874,16,91,36,16,42,69,27,54
42369,70,50,66,2,72,79,27,82
6597,95,54,92,67,42,22,87,73
26928,11,63,56,99,12,38,43,17
10716,62,11,11,49,33,27,92,98
46124,65,39,14,3,40,80,28,77
31587,48,30,31,45,19,80,42,67
33893,6,51,80,5,70,34,97,62
38155,14,11,8,21,3,41,97,7
15841,99,59,19,39,46,11,82,30
19911,9,89,67,79,92,16,50,54
13340,44,25,8,56,59,5,26,81
17292,42,72,48,90,94,8,60,5
16331,41,47,4,2,71,19,79,5
9839,14,81,5,64,17,78,25,3
45651,43,17,7,71,30,89,67,13
26028,43,99,48,67,96,16,56,15
13099,56,64,19,35,90,90,25,0
25414,53,49,34,19,89,55,48,49
916,34,92,4,98,74,56,69,10
23319,60,72,49,73,45,99,55,1
48691,13,41,77,17,47,90,96,78
18343,4,98,67,16,13,38,53,99
41885,34,80,73,28,99,46,39,25
48572,17,74,54,55,75,35,95,68
39314,15,58,9,32,16,71,2,40
38397,40,25,87,68,60,90,44,8
14370,44,46,51,56,85,43,7,0
17801,10,11,56,96,45,6,28,43
558,97,47,91,69,51,77,45,17
40331,52,8,47,64,98,26,26,83
40336,71,26,24,31,88,76,75,0
41756,74,45,48,39,46,68,59,52
26185,95,0,58,52,91,88,64,21
31525,57,7,87,49,21,50,23,18
18264,42,67,51,5,39,22,72,61
3787,48,38,84,28,46,26,46,54
25559,13,89,11,10,74,71,27,56
15463,58,50,9,9,81,30,65,80
9799,76,20,27,95,99,30,35,62
3465,72,41,17,48,25,36,34,41
11089,84,45,67,85,12,62,49,36
44839,33,13,80,76,41,14,54,40
34087,34,94,83,8,28,78,92,93
40294,63,32,70,56,52,24,5,93
17660,35,18,85,44,52,63,29,44
29249,22,16,73,21,14,63,19,97
39593,43,31,19,85,17,56,4,18
43002,57,13,3,67,7,10,31,84
48,68,14,77,60,70,95,65,22
3222,83,92,25,97,97,75,62,25
41045,18,14,59,91,76,40,29,93
6805,83,85,70,62,42,70,36,45
16557,61,2,2,33,34,49,87,97
8872,93,72,87,47,13,78,17,29
10624,1,86,91,16,28,41,2,28
12853,87,80,28,3,12,2,73,75
34787,11,18,21,91,65,1,77,46
4136,41,7,69,57,82,12,86,80
31638,42,76,5,68,5,53,36,81
3992,8,32,42,9,56,49,89,5
17707,55,18,31,69,81,55,6,64
7042,76,89,68,7,72,57,3,54
49001,70,69,12,41,7,21,52,41
33275,18,69,76,64,27,68,67,82
1738,2,14,57,65,36,59,26,13
35074,87,33,1,55,0,56,56,66
28064,92,86,42,27,64,49,36,51
8513,59,19,48,36,37,22,14,93
22309,79,25,70,32,67,47,72,25
14266,72,15,54,90,56,85,62,46
9325,52,82,79,28,42,83,19,57
12268,78,95,1,11,34,80,29,3
49226,72,19,2,3,41,26,63,45
47348,7,41,95,21,26,40,62,77
47665,99,34,28,56,76,29,4,32
2356,68,37,40,57,20,61,16,97
20968,44,10,36,11,56,68,44,67
34865,26,72,57,29,75,71,60,82
25692,16,93,33,48,63,48,49,54
8361,84,10,51,76,18,26,51,62
25017,10,90,92,60,54,87,79,31
36810,62,83,74,99,98,45,83,65
7154,22,13,95,30,54,75,34,11
15594,62,1,63,27,72,39,71,52
535,20,74,31,58,55,21,80,14
46276,91,39,31,87,83,70,84,66
48130,29,56,6,62,95,60,19,64
